企业名(name),中文名(name_cn),当前一级(tag_l1),当前二级(tag_l2),被审目标标签,是否问题(是/否),原二级(被审那个),建议二级(若问题),理由(≤40字),国家(country),简介(description简)
Medical Properties Trust,医疗地产信托(MPT),金融保险,产业资本,产业资本,否,产业资本,,,,专注医院地产的 REIT，纽交所代码 MPW，曾为全球最大医院房东之一；近年因租户 Steward 破产陷入动荡，是 R
Diversified Healthcare Trust,多元医疗信托,金融保险,产业资本,产业资本,否,产业资本,,,,拥有医疗办公楼与养老社区的 REIT，纳斯达克代码 DHC，资产覆盖美国多州。
Cera,Cera｜英国居家医疗AI,医疗健康|金融保险,产业资本|远程医疗,产业资本,是,产业资本,远程医疗,产业资本为背景标签，真实业务为远程医疗（建议移除）,,英国最大数字化居家医疗提供商，伦敦创立(2016)，以 AI 平台调度护工、远程监测与远程医疗，累计融资约 4.21 亿
BioAge Labs,BioAge Labs｜长寿科技,智能科技|金融保险,产业资本|长寿科技,产业资本,否,产业资本,,,,长寿与代谢衰老疗法公司，纳斯达克代码 BIOA，2024-09 IPO 募资 1.98 亿美元；核心管线 azelapr
Benesse,Benesse｜倍乐生,文娱社交|金融保险,产业资本|教育,产业资本,是,产业资本,教育,产业资本为背景标签，真实业务为教育（建议移除）,,日本教育与原日生(老年照护)集团，东京证交所上市，业务横跨儿童教育与高龄者照护(护理规划中心、养老住宅)。
Nichii Gakkan,日医学馆,养老服务|金融保险,产业资本|居家护理,居家护理,否,居家护理,,,,日本大型居家护理与医疗服务集团，东京证交所上市，提供访视护理、照护管理与健康服务。
Nichii Gakkan,日医学馆,养老服务|金融保险,产业资本|居家护理,产业资本,是,产业资本,居家护理,产业资本为背景标签，真实业务为居家护理（建议移除）,,日本大型居家护理与医疗服务集团，东京证交所上市，提供访视护理、照护管理与健康服务。
Essity,Essity｜添宁母公司,养老服务,专业护理,专业护理,否,专业护理,,,,瑞典卫生与健康上市公司(斯德哥尔摩证交所)，旗下 TENA(添宁)为全球失禁护理领导品牌，2017 年从 SCA 分拆。
Visiting Angels,Visiting Angels｜上门照护加盟,养老服务,居家护理,居家护理,否,居家护理,,,,美国大型非医疗居家照护加盟网络(1992)，遍布数百个 franchise 网点，提供陪伴、个人护理与家务协助。
Uniper,Uniper｜抗孤独虚拟互动,文娱社交|精神健康,心理健康服务|文娱,文娱,否,文娱,,,,面向长者的虚拟互动平台(2015)，提供视频问诊、直播活动与录播课程以对抗孤独、促进身心参与。
Age Care Labs,,养老服务,居家护理|护理平台,居家护理,否,居家护理,,,,印度居家养老平台，运营Emoha与Epoch Elder Care两大品牌，提供居家与机构照护服务。2026年7月完成9
Uresta,,养老服务|女性健康,专业护理|女性健康服务,专业护理,否,专业护理,,,,加拿大女性健康公司，提供无需手术/吸收用品的压力性尿失禁（SUI）物理装置。2025年3月完成300万美元融资（BDC 
极壳科技,极壳科技,康复辅具|消费品,外骨骼|智能硬件,智能硬件,否,智能硬件,,,,消费级外骨骼与助力机器人公司（Hypershell），将工业/户外助力技术向康复与老年助行延伸。2025年完成7000万
兴业控股,兴业控股,养老服务|金融保险,产业资本|养老社区,产业资本,否,产业资本,,,,港股上市公司（0132.HK），以医养结合为核心扩张养老业务版图，2026年中标的广东郁南养老服务项目标志其走出佛山大本
宸汐健康,宸汐健康,医疗健康|金融保险,保险|健康管理,健康管理,否,健康管理,,,,构建管理式健康服务平台，整合医院、患者与保险公司等主体，实现全产业链融合的健康管理服务。
博芮健,博芮健,医疗健康,认知症,认知症,否,认知症,,,,研发阿尔茨海默病治疗药物的生物科技公司，通过数智治疗手段切入认知症治疗。
WHILL,,养老服务|消费品,智能硬件|适老化,适老化,否,适老化,,,,日本个人出行（personal mobility）公司，推出造型时尚、操控灵活的个人电动移动设备，提升老人户外自主出行。
WHILL,,养老服务|消费品,智能硬件|适老化,智能硬件,否,智能硬件,,,,日本个人出行（personal mobility）公司，推出造型时尚、操控灵活的个人电动移动设备，提升老人户外自主出行。
Permobil,,养老服务,适老化,适老化,否,适老化,,,,全球动力轮椅与坐姿支撑系统龙头（Investor AB体系），深度服务重度行动障碍与老年人群。
Sunrise Medical,,养老服务|消费品,智能硬件|适老化,适老化,否,适老化,,,,全球轮椅与移动辅具巨头，提供手动/动力轮椅、轻量化出行方案，覆盖老年与残障人群。
Sunrise Medical,,养老服务|消费品,智能硬件|适老化,智能硬件,是,智能硬件,适老化,养老用品/辅具属适老化,,全球轮椅与移动辅具巨头，提供手动/动力轮椅、轻量化出行方案，覆盖老年与残障人群。
ReWalk Robotics,,康复辅具|消费品,外骨骼|智能硬件,智能硬件,否,智能硬件,,,,上市外骨骼机器人公司（NASDAQ:RWLK），为脊髓损伤与卒中后行走障碍提供医用/家用外骨骼康复系统。
Ekso Bionics,,康复辅具|消费品,外骨骼|智能硬件,智能硬件,否,智能硬件,,,,上市外骨骼机器人公司（NASDAQ:EKSO），为卒中与神经损伤患者提供临床级步态康复外骨骼。
MindMate,,医疗健康,认知症|认知训练,认知症,否,认知症,,,,面向认知障碍与早期痴呆的APP，提供脑力训练、记忆游戏与日常提醒，延缓认知衰退。
HappyNeuron Pro,,医疗健康,认知症|认知训练,认知症,否,认知症,,,,面向临床与治疗师的专业认知训练平台，提供标准化大脑训练项目用于老年认知康复。
CogniFit,,医疗健康,认知症,认知症,否,认知症,,,,认知评估与脑训练平台，提供标准化认知测评与个性化训练，用于老年认知健康监测。
Dakim,,医疗健康,认知症|认知训练,认知症,否,认知症,,,,早期老年认知训练公司，提供大屏触摸式脑健康活动，用于养老社区与家庭认知刺激。
BrainHQ,,医疗健康,认知症|认知训练,认知症,否,认知症,,,,Posit Science出品的循证脑训练平台，多项研究支持其改善老年认知处理速度。
The Joy Club,,文娱社交,文娱,文娱,否,文娱,,,,英国面向50+人群的会员制俱乐部，组织线下活动、课程与社群，对抗老年孤独。
AlayaCare,,养老服务|智能科技,居家护理|照护系统,居家护理,否,居家护理,,,,加拿大居家与社区护理SaaS平台，整合临床、排班、远程监测与家庭端，提升居家养老运营效率。
ClearCare,,养老服务|智能科技,居家护理|照护系统,居家护理,否,居家护理,,,,家庭护理机构运营SaaS（已被WellSky收购），提供排班、计费与家庭门户。
Medflyt,,养老服务|智能科技,居家护理|护理平台|照护系统,居家护理,否,居家护理,,,,面向家庭护理机构的排班与合规自动化平台，连接护理员与班次需求。
CareJoy,,养老服务,居家护理,居家护理,否,居家护理,,,,家庭护理机构运营平台，提供排班、计费、合规与家庭沟通一体化方案。
Hometeam,,养老服务|消费品,居家护理|智能硬件,居家护理,否,居家护理,,,,将技术平台与人力结合的家庭护理公司，用自研APP提升护理协调与家属可视性。
Hometeam,,养老服务|消费品,居家护理|智能硬件,智能硬件,是,智能硬件,居家护理,真实业务更贴合居家护理,,将技术平台与人力结合的家庭护理公司，用自研APP提升护理协调与家属可视性。
Clover Health,,金融保险,产业资本|保险,产业资本,是,产业资本,保险,产业资本为背景标签，真实业务为保险（建议移除）,,以技术驱动的Medicare Advantage健康险公司（NASDAQ:CLOV），用Clover Assistant
Alignment Health,,金融保险,产业资本|保险,产业资本,是,产业资本,保险,产业资本为背景标签，真实业务为保险（建议移除）,,以人为中心的Medicare Advantage健康险公司（NASDAQ:ALHC），强调慢病管理与个性化照护。
Idoven,,医疗健康,健康监测,健康监测,否,健康监测,,,,用AI解读心电图的可穿戴心电监测公司，提前发现房颤等老年高发心血管风险。
InsideTracker,,医疗健康|智能科技,健康监测|长寿科技,健康监测,否,健康监测,,,,通过血液生物标志物+AI提供个性化健康与长寿建议的消费级平台。
Function Health,,医疗健康|智能科技,健康监测|长寿科技,健康监测,是,健康监测,长寿科技,真实业务更贴合长寿科技,,提供100+项指标年度体检与趋势追踪的会员制健康平台，面向 longevity 人群。
Prenuvo,,医疗健康|智能科技,健康监测|长寿科技,健康监测,否,健康监测,,,,提供30分钟无痛全身MRI早筛的连锁服务，面向高支付力健康与长寿人群。
Kinesense,,医疗健康|智能科技,AI科技|健康监测,健康监测,否,健康监测,,,,通过AI视频分析步态与活动模式，早期预测跌倒风险，用于养老机构与医院。
WalkJoy,,医疗健康,健康监测,健康监测,否,健康监测,,,,通过可穿戴设备提供实时步态反馈与训练，改善老人平衡、降低跌倒风险。
Kraydel,,医疗健康,健康监测|远程医疗,健康监测,否,健康监测,,,,英国养老远程监测公司，用非侵入式传感器监测老人在家安全与日常活动异常。
Lifted,,医疗健康|智能科技,AI科技|健康监测|远程医疗,健康监测,否,健康监测,,,,英国AI养老监测公司，用非穿戴传感器识别跌倒、离床等异常并告警家属/护理方。
EllieGrid,,消费品,智能硬件,智能硬件,是,智能硬件,健康管理,智能药盒/用药管理属健康管理,,智能药盒公司，通过APP提醒与色彩编码帮助老人按时按量服药。
PharmAdva,,消费品,智能硬件,智能硬件,是,智能硬件,健康管理,智能药盒/用药管理属健康管理,,为长期用药老人提供按次预分包（pill packaging）与配送的服务，降低错服漏服。
Solace,,医疗健康|金融保险,临终关怀|健康管理|养老金融,健康管理,是,健康管理,慢病管理,糖尿病/慢病属慢病管理,,医疗福利导航平台，帮用户梳理保险、找到合适医疗资源，含复杂慢病与临终关怀协调。
Butlr,,医疗健康,健康监测,健康监测,否,健康监测,,,,用热传感（thermal）实现非接触式存在/跌倒/睡眠监测的AI平台，保护隐私，适用于养老场景。
Bluecrest,,医疗健康,健康监测,健康监测,否,健康监测,,,,英国平价健康筛查与体检公司，为成人（含老人）提供常规指标检测与风险预警。
Hometouch,,养老服务,居家护理,居家护理,否,居家护理,,,,英国居家照护平台，直接雇佣并培训护理员，提供透明定价的居家养老护理。
SuperCarers,,养老服务,居家护理|护理平台,居家护理,否,居家护理,,,,英国居家照护匹配平台，连接家庭与经过审核的护理员，并提供管理工具。
Mayden,,医疗健康,健康监测,健康监测,否,健康监测,,,,英国心理健康与护理SaaS公司，提供电子健康记录系统（如iaptus），覆盖老年心理照护。
Oomph! Wellness,,医疗健康,健康管理,健康管理,否,健康管理,,,,英国为养老机构提供活力康养（wellbeing）活动与训练的公司，提升入住老人身心活跃度。
CareVision,,文娱社交,文娱,文娱,否,文娱,,,,英国养老照护平台，提供家庭门户、护理记录与运营工具，连接机构与家属。
星纵物联,星纵物联,医疗健康,健康监测,健康监测,否,健康监测,,,,物联网传感企业（Milesight），推出LoRaWAN雷达跌倒检测传感器，用于养老机构与居家非接触式跌倒/离床监测。
Medical Guardian,,医疗健康,健康监测,健康监测,否,健康监测,,,,美国较大的家用医疗警报与跌倒监测服务商，提供多种紧急呼叫与活动监测方案。
MobileHelp,,医疗健康,健康监测,健康监测,否,健康监测,,,,提供带GPS的家用与移动医疗警报系统，服务居家与户外老人的紧急呼叫需求。
可孚医疗,可孚医疗,医疗健康,健康监测|医疗器械|康复医疗,健康监测,否,健康监测,,,,国内家用医疗器械企业（深交所上市），覆盖血压计、轮椅、护理床、康复辅具等适老家用产品。
